Year,Make,Model,Fuel Type,Car Type,Car Build,Count
2020,Peugeot,3008,Petrol,1.6L SUV FWD,SUV,2
2020,Porsche,718,Petrol,2.0L Coupe RWD,OTHER,1
2020,Porsche,911,Petrol,3.0L Coupe 4WD,OTHER,1
2020,Porsche,911,Petrol,3.8L Convertible 4WD,OTHER,1
2020,Porsche,911,Petrol,3.8L Coupe 4WD,OTHER,3
2020,Porsche,Cayenne,Petrol,3.0L SUV 4WD,SUV,15
2020,Porsche,Macan,Petrol,2.0L SUV 4WD,SUV,11
2020,Porsche,Macan,Petrol,2.9L SUV 4WD,SUV,13
2020,Porsche,Macan,Petrol,3.0L SUV 4WD,SUV,6
2020,Porsche,Panamera,Petrol,2.9L Sedan 4WD,OTHER,1
2020,Porsche,Taycan,Electric,Sedan 4WD,OTHER,3
2020,RAM,1500,Diesel,3.0L Diesel Dual Cab Ute SWB 4XD,UTE,2
2020,RAM,1500,Petrol,5.7L Crew Cab Ute SWB 4XD,UTE,16
2020,RAM,1500,Petrol,5.7L Dual Cab Ute SWB 4XD,UTE,10
2020,RAM,1500,Petrol,RamBox 5.7L Crew Cab Ute SWB 4XD,UTE,12
2020,RAM,1500,Petrol,RamBox 5.7L Dual Cab Ute SWB 4XD,UTE,1
2020,Renault,Koleos,Petrol,2.5L SUV 4WD,SUV,3
2020,Renault,Koleos,Petrol,2.5L SUV FWD,SUV,39
2020,Renault,Master,Diesel,110kW 2.3L Diesel Commercial Van LWB FWD,OTHER,5
2020,Renault,Master,Diesel,110kW 2.3L Diesel Commercial Van SWB FWD,OTHER,1
2020,Renault,Master,Diesel,120kW 2.3L Diesel Commercial Van LWB FWD Manual,OTHER,2
2020,Renault,Megane,Petrol,Trophy 1.8L Hatchback FWD,OTHER,2
2020,Renault,Trafic,Diesel,103kW 1.6L Diesel Commercial Van SWB FWD Manual,OTHER,1
2020,Renault,Trafic,Diesel,125kW 2.0L Diesel Commercial Van LWB FWD,OTHER,2
2020,Renault,Trafic,Diesel,125kW 2.0L Diesel Commercial Van SWB FWD,OTHER,4
2020,Renault,Trafic,Diesel,85kW 1.6L Diesel Commercial Van SWB FWD Manual,OTHER,2
2020,SKODA,Fabia,Petrol,1.0L Hatchback FWD,OTHER,4
2020,SKODA,Fabia,Petrol,1.0L Wagon FWD,OTHER,1
2020,SKODA,Fabia,Petrol,Monte Carlo 1.0L Hatchback FWD,OTHER,2
2020,SKODA,Fabia,Petrol,Monte Carlo 1.0L Wagon FWD,OTHER,1
2020,SKODA,Kamiq,Petrol,1.0L SUV FWD Manual,SUV,4
2020,SKODA,Karoq,Petrol,1.4L SUV FWD,SUV,14
2020,SKODA,Karoq,Petrol,1.5L SUV FWD,SUV,6
2020,SKODA,Kodiaq,Diesel,2.0L Diesel SUV 4X4,SUV,15
2020,SKODA,Kodiaq,Petrol,2.0L SUV 4X4,SUV,8
2020,SKODA,Kodiaq,Petrol,Sportline 2.0L SUV 4X4,SUV,9
2020,SKODA,Octavia,Petrol,1.4L Sedan FWD,OTHER,2
2020,SKODA,Octavia,Petrol,1.4L Wagon FWD,OTHER,11
2020,SKODA,Octavia,Petrol,110TSI 1.4L Wagon FWD,OTHER,2
2020,SKODA,Octavia,Petrol,245 2.0L Wagon FWD,OTHER,5
2020,SKODA,Octavia,Petrol,Style 1.4L Wagon FWD,OTHER,1
2020,SKODA,Scala,Petrol,1.5L Hatchback FWD,OTHER,4
2020,SKODA,Superb,Petrol,Scout 2.0L Wagon 4XC,OTHER,2
2020,SKODA,Superb,Petrol,SportLine 2.0L Sedan 4XC,OTHER,1
2020,SsangYong,Korando,Petrol,1.5L SUV FWD,SUV,1
2020,SsangYong,Musso,Diesel,2.2L Diesel Dual Cab Ute 4XD,UTE,2
2020,Subaru,BRZ,Petrol,2.0L Coupe RWD,OTHER,5
2020,Subaru,Forester,Hybrid,2.0L SUV 4WD Hybrid,SUV,20
2020,Subaru,Forester,Petrol,2.5L SUV 4WD,SUV,99
2020,Subaru,Impreza,Petrol,2.0L Hatchback 4WD,OTHER,23
2020,Subaru,Impreza,Petrol,2.0L Sedan 4WD,OTHER,1
2020,Subaru,Levorg,Petrol,2.0L Wagon 4WD,OTHER,8
2020,Subaru,Liberty,Petrol,2.5L Sedan 4WD,OTHER,18
2020,Subaru,Liberty,Petrol,3.6L Sedan 4WD,OTHER,6
2020,Subaru,Liberty,Petrol,Premium 2.5L Sedan 4WD,OTHER,1
2020,Subaru,Outback,Diesel,2.0L Diesel SUV 4WD,SUV,2
2020,Subaru,Outback,Diesel,Premium 2.0L Diesel SUV 4WD,SUV,1
2020,Subaru,Outback,Petrol,2.5L SUV 4WD,SUV,25
2020,Subaru,Outback,Petrol,3.6L SUV 4WD,SUV,7
2020,Subaru,Outback,Petrol,Premium 2.5L SUV 4WD,SUV,9
2020,Subaru,Outback,Petrol,Sports Premium 2.5L SUV 4WD,SUV,1
2020,Subaru,WRX,Petrol,2.0L Sedan 4WD,OTHER,22
2020,Subaru,WRX,Petrol,2.0L Sedan 4WD Manual,OTHER,15
2020,Subaru,WRX,Petrol,2.5L Sedan 4WD Manual,OTHER,5
2020,Subaru,WRX,Petrol,Premium 2.5L Sedan 4WD Manual,OTHER,11
2020,Subaru,WRX,Petrol,spec.R 2.5L Sedan 4WD Manual,OTHER,2
2020,Subaru,XV,Hybrid,2.0L SUV 4WD Hybrid,SUV,1
2020,Subaru,XV,Petrol,2.0L SUV 4WD,SUV,54
2020,Suzuki,Baleno,Petrol,1.4L Hatchback FWD,OTHER,17
2020,Suzuki,Baleno,Petrol,1.4L Hatchback FWD Manual,OTHER,4
2020,Suzuki,Jimny,Petrol,1.5L SUV 4XD,SUV,16
2020,Suzuki,Jimny,Petrol,1.5L SUV 4XD Manual,SUV,39
2020,Suzuki,S-Cross,Petrol,1.4L SUV FWD,SUV,1
2020,Suzuki,S-Cross,Petrol,Prestige 1.4L SUV FWD,SUV,5
2020,Suzuki,Swift,Petrol,1.0L Hatchback FWD,OTHER,2
2020,Suzuki,Swift,Petrol,1.2L Hatchback FWD,OTHER,12
2020,Suzuki,Swift,Petrol,1.4L Hatchback FWD,OTHER,3
2020,Suzuki,Swift,Petrol,Safety Pack 1.2L Hatchback FWD,OTHER,1
2020,Suzuki,Vitara,Petrol,1.4L SUV 4WD,SUV,3
2020,Suzuki,Vitara,Petrol,1.4L SUV FWD,SUV,24
2020,Suzuki,Vitara,Petrol,1.6L SUV FWD,SUV,6
2020,Suzuki,Vitara,Petrol,1.6L SUV FWD Manual,SUV,5
2020,Tesla,Model 3,Electric,Sedan 4WD,OTHER,21
2020,Tesla,Model 3,Electric,Sedan RWD,OTHER,9
2020,Tesla,Model S,Electric,Hatchback 4WD,OTHER,1
2020,Tesla,Model X,Electric,Wagon 4WD,OTHER,1
2020,Toyota,86,Petrol,2.0L Coupe RWD,OTHER,6
2020,Toyota,86,Petrol,2.0L Coupe RWD Manual,OTHER,2
2020,Toyota,C-HR,Hybrid,1.8L SUV FWD Hybrid,SUV,30
2020,Toyota,C-HR,Hybrid,Sport 1.8L SUV FWD Hybrid,SUV,5
2020,Toyota,C-HR,Petrol,1.2L SUV 4WD,SUV,9
2020,Toyota,C-HR,Petrol,1.2L SUV FWD,SUV,36
2020,Toyota,Camry,Hybrid,2.5L Sedan FWD Hybrid,OTHER,179
2020,Toyota,Camry,Petrol,2.5L Sedan FWD,OTHER,30
2020,Toyota,Camry,Petrol,3.5L Sedan FWD,OTHER,9
2020,Toyota,Corolla,Hybrid,Hybrid 1.8L Hatchback FWD Hybrid,OTHER,123
2020,Toyota,Corolla,Hybrid,Hybrid 1.8L Sedan FWD Hybrid,OTHER,46
2020,Toyota,Corolla,Petrol,2.0L Hatchback FWD,OTHER,81
2020,Toyota,Corolla,Petrol,2.0L Hatchback FWD Manual,OTHER,4
2020,Toyota,Corolla,Petrol,2.0L Sedan FWD,OTHER,122
2020,Toyota,Corolla,Petrol,2.0L Sedan FWD Manual,OTHER,2
2020,Toyota,Fortuner,Diesel,2.8L Diesel SUV 4XD,SUV,48
2020,Toyota,Hiace,Diesel,2.8L Diesel Commercial Van ELWB RWD,OTHER,6
2020,Toyota,Hiace,Diesel,2.8L Diesel Commercial Van LWB RWD,OTHER,30
2020,Toyota,Hiace,Diesel,GL 2.8L Diesel Commercial Van ELWB RWD,OTHER,4
2020,Toyota,Hiace,Petrol,3.5L Commercial Van LWB RWD,OTHER,1
2020,Toyota,Hilux,Diesel,2.4L Diesel Dual Cab Ute 4XD,UTE,1
2020,Toyota,Hilux,Diesel,2.4L Diesel Dual Cab Ute 4XD Manual,UTE,1
2020,Toyota,Hilux,Diesel,2.4L Diesel Extended Cab Cab Chassis 4XD,OTHER,3
2020,Toyota,Hilux,Diesel,2.4L Diesel Single Cab Cab Chassis 4XD Manual,OTHER,2
2020,Toyota,Hilux,Diesel,2.8L Diesel Dual Cab Cab Chassis 4XD,OTHER,214
2020,Toyota,Hilux,Diesel,2.8L Diesel Dual Cab Cab Chassis 4XD Manual,OTHER,1
2020,Toyota,Hilux,Diesel,2.8L Diesel Dual Cab Ute 4XD,UTE,236
2020,Toyota,Hilux,Diesel,2.8L Diesel Dual Cab Ute 4XD Manual,UTE,36
2020,Toyota,Hilux,Diesel,2.8L Diesel Extended Cab Cab Chassis 4XD,OTHER,7
2020,Toyota,Hilux,Diesel,2.8L Diesel Extended Cab Ute 4XD,UTE,6
2020,Toyota,Hilux,Diesel,2.8L Diesel Single Cab Cab Chassis 4XD,OTHER,17
2020,Toyota,Hilux,Diesel,2.8L Diesel Single Cab Cab Chassis 4XD Manual,OTHER,3
2020,Toyota,Hilux,Diesel,Hi-Rider 2.4L Diesel Dual Cab Ute RWD Manual,UTE,3
2020,Toyota,Hilux,Diesel,Hi-Rider 2.4L Diesel Single Cab Cab Chassis RWD Manual,OTHER,5
2020,Toyota,Hilux,Diesel,Hi-Rider 2.8L Diesel Dual Cab Ute RWD,UTE,14
2020,Toyota,Hilux,Diesel,Hi-Rider 2.8L Diesel Dual Cab Ute RWD Manual,UTE,2
2020,Toyota,Hilux,Diesel,Hi-Rider 2.8L Diesel Extended Cab Ute RWD,UTE,2
2020,Toyota,Hilux,Petrol,2.7L Dual Cab Ute RWD,UTE,4
2020,Toyota,Hilux,Petrol,2.7L Single Cab Cab Chassis RWD,OTHER,10
2020,Toyota,Hilux,Petrol,2.7L Single Cab Cab Chassis RWD Manual,OTHER,10
2020,Toyota,Landcruiser,Diesel,4.5L Diesel Dual Cab Cab Chassis 4XD Manual,OTHER,60
2020,Toyota,Landcruiser,Diesel,4.5L Diesel SUV 4XD,SUV,267
2020,Toyota,Landcruiser,Diesel,4.5L Diesel SUV 4XD Manual,SUV,7
2020,Toyota,Landcruiser,Diesel,4.5L Diesel Single Cab Cab Chassis 4XD Manual,OTHER,44
2020,Toyota,Landcruiser,Diesel,Horizon 4.5L Diesel SUV 4XD,SUV,15
2020,Toyota,Landcruiser,Diesel,Troopcarrier 4.5L Diesel SUV 4XD Manual,SUV,14
2020,Toyota,Landcruiser Prado,Diesel,2.8L Diesel SUV 4XD,SUV,223
2020,Toyota,Landcruiser Prado,Diesel,Horizon 2.8L Diesel SUV 4XD,SUV,30
2020,Toyota,Prius C,Hybrid,1.5L Hatchback FWD Hybrid,OTHER,3
2020,Toyota,RAV4,Hybrid,2.5L SUV 4WD Hybrid,SUV,121
2020,Toyota,RAV4,Hybrid,2.5L SUV FWD Hybrid,SUV,131
2020,Toyota,RAV4,Petrol,2.0L SUV FWD,SUV,106
2020,Toyota,RAV4,Petrol,2.5L SUV 4WD,SUV,11
2020,Toyota,Supra,Petrol,GT 3.0L Coupe RWD,OTHER,4
2020,Toyota,Yaris,Petrol,1.3L Hatchback FWD,OTHER,3
2020,Toyota,Yaris,Petrol,1.5L Hatchback FWD,OTHER,6
2020,Toyota,Yaris,Petrol,1.6L Hatchback 4WD Manual,OTHER,28
2020,Toyota,Yaris,Petrol,Sport 1.5L Hatchback FWD,OTHER,13
2020,Toyota,Yaris,Petrol,Sport 1.5L Hatchback FWD Manual,OTHER,1
2020,Toyota,Yaris Cross,Hybrid,1.5L SUV 4WD Hybrid,SUV,1
2020,Toyota,Yaris Cross,Hybrid,1.5L SUV FWD Hybrid,SUV,16
2020,Toyota,Yaris Cross,Petrol,1.5L SUV FWD,SUV,16
2020,Volkswagen,Amarok,Diesel,3.0L Diesel Dual Cab Ute 4XC,UTE,4
2020,Volkswagen,Amarok,Diesel,Aventura 3.0L Diesel Dual Cab Ute 4XC,UTE,3
2020,Volkswagen,Amarok,Diesel,Canyon 3.0L Diesel Dual Cab Ute 4XC,UTE,8
2020,Volkswagen,Amarok,Diesel,Core 2.0L Diesel Dual Cab Ute 4XC,UTE,9
2020,Volkswagen,Amarok,Diesel,Core 3.0L Diesel Dual Cab Ute 4XC,UTE,5
2020,Volkswagen,Amarok,Diesel,Core 3.0L Diesel Dual Cab Ute 4XD Manual,UTE,6
2020,Volkswagen,Amarok,Diesel,Highline 3.0L Diesel Dual Cab Ute 4XC,UTE,22
2020,Volkswagen,Amarok,Diesel,Highline Black 3.0L Diesel Dual Cab Ute 4XC,UTE,11
2020,Volkswagen,Amarok,Diesel,Sportline 3.0L Diesel Dual Cab Ute 4XC,UTE,14
2020,Volkswagen,Amarok,Diesel,Ultimate 3.0L Diesel Dual Cab Ute 4XC,UTE,8
2020,Volkswagen,Amarok,Diesel,W580S 3.0L Diesel Dual Cab Ute 4XC,UTE,2
2020,Volkswagen,Caddy,Petrol,1.4L Commercial Van LWB FWD,OTHER,4
2020,Volkswagen,Caddy,Petrol,1.4L Commercial Van SWB FWD,OTHER,11
2020,Volkswagen,Golf,Petrol,132TSI 1.8L SUV 4WD,SUV,4
2020,Volkswagen,Golf,Petrol,132TSI Premium 1.8L SUV 4WD,SUV,2
2020,Volkswagen,Golf,Petrol,2.0L Hatchback 4WD,OTHER,37
2020,Volkswagen,Golf,Petrol,2.0L Hatchback FWD,OTHER,5
2020,Volkswagen,Golf,Petrol,2.0L Wagon 4WD,OTHER,8
2020,Volkswagen,Golf,Petrol,Comfortline 1.4L Hatchback FWD,OTHER,9
2020,Volkswagen,Golf,Petrol,Comfortline 1.4L Wagon FWD,OTHER,1
2020,Volkswagen,Golf,Petrol,Final Edition 2.0L Hatchback 4WD,OTHER,27
2020,Volkswagen,Golf,Petrol,Highline 1.4L Hatchback FWD,OTHER,16
2020,Volkswagen,Golf,Petrol,Highline 1.4L Wagon FWD,OTHER,1
2020,Volkswagen,Golf,Petrol,Trendline 1.4L Hatchback FWD,OTHER,3
2020,Volkswagen,Golf,Petrol,Trendline 1.4L Hatchback FWD Manual,OTHER,1
2020,Volkswagen,Golf,Petrol,Trendline 1.4L Wagon FWD,OTHER,4
2020,Volkswagen,Multivan,Diesel,Comfortline Premium 2.0L Diesel People Mover SWB FWD,OTHER,2
2020,Volkswagen,Multivan,Diesel,Highline 2.0L Diesel People Mover SWB FWD,OTHER,4
2020,Volkswagen,Passat,Petrol,Business 2.0L Wagon FWD,OTHER,4
2020,Volkswagen,Polo,Petrol,2.0L Hatchback FWD,OTHER,16
2020,Volkswagen,Polo,Petrol,Comfortline 1.0L Hatchback FWD,OTHER,3
2020,Volkswagen,Polo,Petrol,Comfortline 1.0L Hatchback FWD Manual,OTHER,1
2020,Volkswagen,Polo,Petrol,Style 1.0L Hatchback FWD,OTHER,9
2020,Volkswagen,Polo,Petrol,Trendline 1.0L Hatchback FWD,OTHER,4
2020,Volkswagen,Polo,Petrol,Trendline 1.0L Hatchback FWD Manual,OTHER,1
2020,Volkswagen,T-Cross,Petrol,Life 1.0L SUV FWD,SUV,11
2020,Volkswagen,T-Cross,Petrol,Style 1.0L SUV FWD,SUV,11
2020,Volkswagen,T-Roc,Petrol,Sport 2.0L SUV 4WD,SUV,14
2020,Volkswagen,T-Roc,Petrol,Style 1.4L SUV FWD,SUV,1
2020,Volkswagen,T-Roc,Petrol,X 2.0L SUV 4WD,SUV,2
2020,Volkswagen,Tiguan,Diesel,Allspace 2.0L Diesel SUV 4WD,SUV,2
2020,Volkswagen,Tiguan,Petrol,Allspace 1.4L SUV FWD,SUV,10
2020,Volkswagen,Tiguan,Petrol,Allspace 2.0L SUV 4WD,SUV,80
2020,Volkswagen,Tiguan,Petrol,Comfortline 1.4L SUV FWD,SUV,6
2020,Volkswagen,Tiguan,Petrol,Comfortline 2.0L SUV 4WD,SUV,12
2020,Volkswagen,Tiguan,Petrol,Highline 2.0L SUV 4WD,SUV,76
2020,Volkswagen,Tiguan,Petrol,Trendline 1.4L SUV FWD,SUV,7
2020,Volkswagen,Touareg,Diesel,Elegance 3.0L Diesel SUV 4WD,SUV,2
2020,Volkswagen,Touareg,Diesel,Premium 3.0L Diesel SUV 4WD,SUV,9
2020,Volkswagen,Transporter,Diesel,2.0L Diesel Commercial Van SWB FWD,OTHER,3
2020,Volvo,V60,Petrol,Inscription 2.0L Wagon 4WD,OTHER,1
2020,Volvo,V60,Petrol,R-Design 2.0L Wagon 4WD,OTHER,1
2020,Volvo,XC40,Hybrid,Plug-In Hybrid 1.5L SUV FWD Hybrid,SUV,1
2020,Volvo,XC40,Petrol,Inscription 2.0L SUV 4WD,SUV,15
2020,Volvo,XC40,Petrol,Momentum 2.0L SUV FWD,SUV,11
2020,Volvo,XC40,Petrol,R-Design 2.0L SUV 4WD,SUV,18
2020,Volvo,XC60,Diesel,Inscription 2.0L Diesel SUV 4WD,SUV,6
2020,Volvo,XC60,Diesel,Momentum 2.0L Diesel SUV 4WD,SUV,4
2020,Volvo,XC60,Diesel,R-Design 2.0L Diesel SUV 4WD,SUV,3
2020,Volvo,XC60,Petrol,Inscription 2.0L SUV 4WD,SUV,6
2020,Volvo,XC60,Petrol,Momentum 2.0L SUV 4WD,SUV,3
2020,Volvo,XC60,Petrol,R-Design 2.0L SUV 4WD,SUV,1
2020,Volvo,XC90,Hybrid,Plug-In Hybrid 2.0L SUV 4WD Hybrid,SUV,5
2020,Volvo,XC90,Petrol,Inscription 2.0L SUV 4WD,SUV,2
2021,Abarth,595,Petrol,1.4L Hatchback FWD Manual,OTHER,3
2021,Alfa,Romeo Giulia,Petrol,2.0L Sedan RWD,OTHER,1
2021,Alfa,Romeo Stelvio,Petrol,2.0L SUV 4WD,SUV,3
2021,Aston,Martin Vantage,Petrol,4.0L Coupe RWD Manual,OTHER,2
2021,Audi,A1,Petrol,1.5L Hatchback FWD,OTHER,7
2021,Audi,A3,Petrol,S line 2.0L Sedan 4WD,OTHER,1
2021,Audi,A4,Petrol,2.0L Sedan FWD,OTHER,5
2021,Audi,A4,Petrol,S line 2.0L Sedan 4WD,OTHER,13
2021,Audi,A4,Petrol,S line 2.0L Sedan FWD,OTHER,3
2021,Audi,A4,Petrol,S line 2.0L Wagon 4WD,OTHER,3
2021,Audi,A5,Petrol,S line 2.0L Convertible 4WD,OTHER,4
2021,Audi,A5,Petrol,S line 2.0L Coupe 4WD,OTHER,6
2021,Audi,A5,Petrol,S line 2.0L Coupe FWD,OTHER,1
2021,Audi,A5,Petrol,S line 2.0L Hatchback 4WD,OTHER,4
2021,Audi,A5,Petrol,S line 2.0L Hatchback FWD,OTHER,4
2021,Audi,Q2,Petrol,1.5L SUV FWD,SUV,12
2021,Audi,Q2,Petrol,S line 2.0L SUV 4WD,SUV,5
2021,Audi,Q3,Petrol,1.4L SUV FWD,SUV,16
2021,Audi,Q3,Petrol,2.0L SUV 4WD,SUV,7
2021,Audi,Q3,Petrol,S Line 1.4L SUV FWD,SUV,35
2021,Audi,Q3,Petrol,S Line 2.0L SUV 4WD,SUV,23
2021,Audi,Q5,Diesel,2.0L Diesel SUV 4WD,SUV,11
2021,Audi,Q5,Diesel,S Line 2.0L Diesel SUV 4WD,SUV,20
2021,Audi,Q5,Diesel,Sport 2.0L Diesel SUV 4WD,SUV,6
2021,Audi,Q5,Petrol,2.0L SUV 4WD,SUV,2
2021,Audi,Q5,Petrol,Sport 2.0L SUV 4WD,SUV,3
2021,Audi,Q7,Diesel,3.0L Diesel SUV 4WD,SUV,13
2021,Audi,Q7,Diesel,S line 3.0L Diesel SUV 4WD,SUV,7
2021,Audi,RS Q3,Petrol,2.5L SUV 4WD,SUV,5
2021,Audi,RS Q8,Petrol,4.0L SUV 4WD,SUV,3
2021,Audi,RS4,Petrol,2.9L Wagon 4WD,OTHER,3
2021,Audi,RS7,Petrol,4.0L Hatchback 4WD,OTHER,4
2021,Audi,S3,Petrol,2.0L Sedan 4WD,OTHER,2
2021,Audi,S4,Petrol,3.0L Wagon 4WD,OTHER,2
2021,Audi,SQ5,Diesel,3.0L Diesel SUV 4WD,SUV,4
2021,Audi,SQ8,Diesel,4.0L Diesel SUV 4WD,SUV,2
2021,Audi,TT RS,Petrol,2.5L Coupe 4WD,OTHER,1
2021,Audi,e-tron,Electric,SUV 4WD,SUV,6
2021,BMW,1 Series,Petrol,2.0L Hatchback FWD,OTHER,4
2021,BMW,1 Series,Petrol,M Sport 1.5L Hatchback FWD,OTHER,20
2021,BMW,1 Series,Petrol,xDrive 2.0L Hatchback 4WD,OTHER,17
2021,BMW,1 Series,Petrol,xDrive Pure 2.0L Hatchback 4WD,OTHER,1
2021,BMW,2 Series,Petrol,M Sport 1.5L Sedan FWD,OTHER,26
2021,BMW,2 Series,Petrol,M Sport 2.0L Coupe RWD,OTHER,2
2021,BMW,2 Series,Petrol,M Sport 2.0L Sedan FWD,OTHER,11
2021,BMW,2 Series,Petrol,xDrive 2.0L Sedan 4WD,OTHER,3
2021,BMW,2 Series,Petrol,xDrive 3.0L Coupe 4WD,OTHER,3
2021,BMW,2 Series,Petrol,xDrive Pure 2.0L Sedan 4WD,OTHER,2
2021,BMW,3 Series,Petrol,Luxury Line 2.0L Sedan RWD,OTHER,2
2021,BMW,3 Series,Petrol,M Sport 2.0L Sedan RWD,OTHER,27
2021,BMW,3 Series,Petrol,xDrive 3.0L Sedan 4WD,OTHER,3
2021,BMW,4 Series,Petrol,M Sport 2.0L Coupe RWD,OTHER,12
2021,BMW,4 Series,Petrol,M Sport 2.0L Hatchback RWD,OTHER,6
2021,BMW,4 Series,Petrol,xDrive 3.0L Convertible 4WD,OTHER,1
2021,BMW,4 Series,Petrol,xDrive 3.0L Coupe 4WD,OTHER,2
2021,BMW,5 Series,Diesel,M Sport 3.0L Diesel Sedan RWD,OTHER,5
2021,BMW,5 Series,Petrol,4.4L Sedan 4WD,OTHER,6
2021,BMW,5 Series,Petrol,M Sport 2.0L Sedan RWD,OTHER,9
2021,BMW,7 Series,Petrol,4.4L Sedan 4WD,OTHER,3
2021,BMW,8 Series,Petrol,4.4L Sedan 4WD,OTHER,1
2021,BMW,8 Series,Petrol,M Sport 3.0L Coupe RWD,OTHER,4
2021,BMW,M2,Petrol,3.0L Coupe RWD,OTHER,24
2021,BMW,M3,Petrol,3.0L Sedan 4WD,OTHER,1
2021,BMW,M3,Petrol,3.0L Sedan RWD,OTHER,9
2021,BMW,M4,Petrol,3.0L Coupe RWD,OTHER,5
2021,BMW,M4,Petrol,3.0L Coupe RWD Manual,OTHER,7
2021,BMW,M5,Petrol,4.4L Sedan 4WD,OTHER,1
2021,BMW,X1,Petrol,1.5L SUV FWD,SUV,8
2021,BMW,X1,Petrol,2.0L SUV 4WD,SUV,16
2021,BMW,X1,Petrol,2.0L SUV FWD,SUV,5
2021,BMW,X2,Petrol,2.0L SUV 4WD,SUV,4
2021,BMW,X2,Petrol,M Sport 1.5L SUV FWD,SUV,2
2021,BMW,X2,Petrol,M Sport 2.0L SUV FWD,SUV,1
2021,BMW,X3,Diesel,2.0L Diesel SUV 4XC,SUV,4
2021,BMW,X3,Hybrid,M Sport 2.0L SUV 4XC Hybrid,SUV,1
2021,BMW,X3,Petrol,2.0L SUV 4XC,SUV,2
2021,BMW,X3,Petrol,2.0L SUV RWD,SUV,2
2021,BMW,X3,Petrol,3.0L SUV 4XC,SUV,4
2021,BMW,X3,Petrol,M Sport 2.0L SUV 4XC,SUV,40
2021,BMW,X3 M,Petrol,3.0L SUV 4WD,SUV,1
2021,BMW,X4,Petrol,3.0L SUV 4XC,SUV,2
2021,BMW,X4,Petrol,M Sport 2.0L SUV 4XC,SUV,8
2021,BMW,X4 M,Petrol,3.0L SUV 4WD,SUV,2
2021,BMW,X5,Diesel,2.0L Diesel SUV 4XC,SUV,1
2021,BMW,X5,Diesel,M Sport 3.0L Diesel SUV 4XC,SUV,11
2021,BMW,X5,Petrol,4.4L SUV 4XC,SUV,5
2021,BMW,X5,Petrol,M Sport 3.0L SUV 4XC,SUV,5
2021,BMW,X5 M,Petrol,4.4L SUV 4WD,SUV,4
2021,BMW,X6,Diesel,M Sport 3.0L Diesel SUV 4XC,SUV,6
2021,BMW,X6,Petrol,4.4L SUV 4XC,SUV,9
2021,BMW,X6,Petrol,M Sport 3.0L SUV 4XC,SUV,7
2021,BMW,X6 M,Petrol,4.4L SUV 4WD,SUV,1
2021,BMW,X7,Diesel,3.0L Diesel SUV 4XC,SUV,9
2021,BMW,Z4,Petrol,M Sport 2.0L Coupe RWD,OTHER,1
2021,BMW,iX3,Electric,SUV RWD,SUV,4
2021,Chevrolet,Corvette,Petrol,3LT 6.2L Convertible RWD,OTHER,2
2021,Chevrolet,Silverado,Petrol,6.2L Dual Cab Ute 4X4,UTE,15
2021,Chevrolet,Silverado,Petrol,W/Tech Pack 6.2L Dual Cab Ute 4X4,UTE,20
2021,Chrysler,300,Petrol,6.4L Sedan RWD,OTHER,3
2021,Ferrari,F8 Tributo,Petrol,3.9L Coupe RWD,OTHER,2
2021,Fiat,500,Petrol,1.2L Hatchback FWD Manual,OTHER,2
2021,Fiat,Ducato,Diesel,2.3L Diesel Commercial Van LWB FWD,OTHER,1
2021,Ford,Escape,Petrol,2.0L SUV 4WD,SUV,5
2021,Ford,Escape,Petrol,2.0L SUV FWD,SUV,18
2021,Ford,Everest,Diesel,2.0L Diesel SUV 4XD,SUV,120
2021,Ford,Everest,Diesel,2.0L Diesel SUV RWD,SUV,8
2021,Ford,Everest,Diesel,3.2L Diesel SUV 4XD,SUV,28
2021,Ford,Everest,Diesel,3.2L Diesel SUV RWD,SUV,14
2021,Ford,Fiesta,Petrol,1.5L Hatchback FWD Manual,OTHER,3
2021,Ford,Focus,Petrol,1.5L Hatchback FWD,OTHER,2
2021,Ford,Focus,Petrol,2.3L Hatchback FWD,OTHER,5
2021,Ford,Focus,Petrol,2.3L Hatchback FWD Manual,OTHER,1
2021,Ford,Mustang,Petrol,2.3L Convertible RWD,OTHER,2
2021,Ford,Mustang,Petrol,2.3L RWD,OTHER,8
2021,Ford,Mustang,Petrol,5.0L RWD,OTHER,37
2021,Ford,Mustang,Petrol,5.0L RWD Manual,OTHER,9
2021,Ford,Puma,Petrol,1.0L SUV FWD,SUV,31
2021,Ford,Puma,Petrol,V 1.0L SUV FWD,SUV,8
2021,Ford,Ranger,Diesel,2.0L Diesel Dual Cab Cab Chassis 4XD,OTHER,10
2021,Ford,Ranger,Diesel,2.0L Diesel Dual Cab Ute 4XD,UTE,335
2021,Ford,Ranger,Diesel,2.0L Diesel Extended Cab Ute 4XD,UTE,3
2021,Ford,Ranger,Diesel,2.2L Diesel Dual Cab Cab Chassis 4XD,OTHER,4
2021,Ford,Ranger,Diesel,2.2L Diesel Dual Cab Ute 4XD,UTE,4
2021,Ford,Ranger,Diesel,3.2L Diesel Dual Cab Cab Chassis 4XD,OTHER,44
2021,Ford,Ranger,Diesel,3.2L Diesel Dual Cab Ute 4XD,UTE,286
2021,Ford,Ranger,Diesel,3.2L Diesel Dual Cab Ute 4XD Manual,UTE,14
2021,Ford,Ranger,Diesel,3.2L Diesel Extended Cab Cab Chassis 4XD,OTHER,3
