Year,Make,Model,Price,Mileage,Location,Additional,Fuel Type,Car Type,Scraping Time,Source,Car Build,MSRP,Retention Rate,Age,Fuel Type Adjusted
2019,Toyota,RAV4,42788,76857,SA,Drive Away,Petrol,2.5L SUV 4WD,1714183111,Drive,SUV,47490,0.900989682,5,Conventional
2019,Toyota,RAV4,32395,90168,ACT,Drive Away,Petrol,2.0L SUV FWD,1713581289,Drive,SUV,35990,0.900111142,5,Conventional
2021,MG,HS,22880,27952,QLD,*Excl. Govt. Charges,Petrol,1.5L SUV FWD,1712977858,Drive,SUV,25420,0.900078678,3,Conventional
2019,Ford,Ranger,37070,152881,NSW,Drive Away,Diesel,3.2L Diesel Dual Cab Ute 4XD,1718428642,Drive,UTE,41190,0.899975722,5,Conventional
2021,Toyota,Camry,27890,54185,VIC,*Excl. Govt. Charges,Petrol,2.5L Sedan FWD,1720826989,Drive,OTHER,30990,0.899967732,3,Conventional
2022,MG,ZS EV,37789,3863,SA,*Excl. Govt. Charges,Electric,SUV FWD,1720826201,Drive,SUV,41990,0.89995237,2,Electric
2022,Suzuki,Baleno,17990,41102,QLD,Drive Away,Petrol,1.4L Hatchback FWD,1718427924,Drive,OTHER,19990,0.899949975,2,Conventional
2022,Suzuki,Baleno,17990,46399,QLD,Drive Away,Petrol,1.4L Hatchback FWD,1717824138,Drive,OTHER,19990,0.899949975,2,Conventional
2022,Suzuki,Baleno,17990,45775,QLD,Drive Away,Petrol,1.4L Hatchback FWD,1719026274,Drive,OTHER,19990,0.899949975,2,Conventional
2023,Audi,Q8 e-tron,149888,1011,NSW,Drive Away,Electric,Launch Edition SUV 4WD,1716007894,Drive,SUV,166600,0.899687875,1,Electric
2021,Toyota,Kluger,56990,45019,SA,*Excl. Govt. Charges,Hybrid,2.5L SUV 4WD Hybrid,1719638325,Drive,SUV,63350,0.899605367,3,Hybrid
2023,Mazda,CX-60,63450,5877,VIC,Drive Away,Diesel,GT 3.3L Diesel SUV 4WD,1716605189,Drive,SUV,70550,0.899362155,1,Conventional
2023,Mazda,CX-60,63450,9617,VIC,Drive Away,Diesel,GT 3.3L Diesel SUV 4WD,1714786964,Drive,SUV,70550,0.899362155,1,Conventional
2022,Suzuki,Baleno,17977,45431,WA,*Excl. Govt. Charges,Petrol,1.4L Hatchback FWD,1717824884,Drive,OTHER,19990,0.89929965,2,Conventional
2022,Suzuki,Baleno,17977,46479,WA,*Excl. Govt. Charges,Petrol,1.4L Hatchback FWD,1712976837,Drive,OTHER,19990,0.89929965,2,Conventional
2023,Kia,EV6,71540,5076,NSW,Drive Away,Electric,SUV RWD,1712976651,Drive,SUV,79590,0.89885664,1,Electric
2019,Nissan,X-TRAIL,26950,38064,VIC,Drive Away,Petrol,2.5L SUV FWD,1720827365,Drive,SUV,29990,0.898632878,5,Conventional
2023,Mazda,CX-60,77990,5500,VIC,Drive Away,Hybrid,Azami 2.5L SUV 4WD Hybrid,1719025925,Drive,SUV,86800,0.898502304,1,Hybrid
2021,Toyota,Corolla,27657,60830,NSW,Drive Away,Hybrid,Hybrid 1.8L Sedan FWD Hybrid,1717824375,Drive,OTHER,30795,0.898100341,3,Hybrid
2023,Mazda,CX-60,77950,8904,VIC,Drive Away,Hybrid,Azami 2.5L SUV 4WD Hybrid,1713580753,Drive,SUV,86800,0.898041475,1,Hybrid
2023,Mazda,CX-60,77950,5452,VIC,Drive Away,Hybrid,Azami 2.5L SUV 4WD Hybrid,1717825399,Drive,SUV,86800,0.898041475,1,Hybrid
2019,Ford,Ranger,36990,123207,QLD,Drive Away,Diesel,3.2L Diesel Dual Cab Ute 4XD,1713580335,Drive,UTE,41190,0.898033503,5,Conventional
2022,Toyota,Camry,36990,58500,WA,*Excl. Govt. Charges,Hybrid,2.5L Sedan FWD Hybrid,1713581669,Drive,OTHER,41190,0.898033503,2,Hybrid
2022,Toyota,Camry,36990,35573,NSW,*Excl. Govt. Charges,Hybrid,2.5L Sedan FWD Hybrid,1714183274,Drive,OTHER,41190,0.898033503,2,Hybrid
2019,Ford,Ranger,36988,140760,WA,*Excl. Govt. Charges,Diesel,3.2L Diesel Dual Cab Ute 4XD,1720826376,Drive,UTE,41190,0.897984948,5,Conventional
2022,Toyota,Camry,36980,59757,WA,*Excl. Govt. Charges,Hybrid,2.5L Sedan FWD Hybrid,1714182146,Drive,OTHER,41190,0.897790726,2,Hybrid
2019,Toyota,Camry,29973,42297,ACT,Drive Away,Petrol,2.5L Sedan FWD,1711776742,Drive,OTHER,33390,0.897663971,5,Conventional
2023,Lexus,RZ,119990,3048,QLD,Drive Away,Electric,Sports Luxury SUV 4WD,1717247288,Drive,SUV,133675,0.897624836,1,Electric
2023,Mazda,CX-60,77888,6820,VIC,Drive Away,Hybrid,Azami 2.5L SUV 4WD Hybrid,1714787185,Drive,SUV,86800,0.897327189,1,Hybrid
2022,MG,ZS EV,37678,3863,SA,*Excl. Govt. Charges,Electric,SUV FWD,1719026710,Drive,SUV,41990,0.897308883,2,Electric
2019,Nissan,X-TRAIL,26905,44600,VIC,Drive Away,Petrol,2.5L SUV FWD,1717246984,Drive,SUV,29990,0.897132377,5,Conventional
2021,Toyota,Camry,27800,43481,NSW,Drive Away,Petrol,2.5L Sedan FWD,1718427690,Drive,OTHER,30990,0.897063569,3,Conventional
2021,Toyota,Camry,27800,32246,NSW,Drive Away,Petrol,2.5L Sedan FWD,1712977133,Drive,OTHER,30990,0.897063569,3,Conventional
2023,Mazda,CX-60,67950,11142,VIC,Drive Away,Diesel,Azami 3.3L Diesel SUV 4WD,1716605026,Drive,SUV,75750,0.897029703,1,Conventional
2023,BMW,i4,76990,5500,VIC,Drive Away,Electric,Hatchback RWD,1714183191,Drive,OTHER,85900,0.896274738,1,Electric
2023,BMW,i4,76990,5146,VIC,Drive Away,Electric,Hatchback RWD,1717246699,Drive,OTHER,85900,0.896274738,1,Electric
2022,MG,HS Plus EV,39130,1049,NSW,Drive Away,Hybrid,1.5L SUV FWD Hybrid,1714788149,Drive,SUV,43690,0.89562829,2,Hybrid
2021,Kia,Stonic,20590,58735,VIC,*Excl. Govt. Charges,Petrol,1.4L SUV FWD,1720827507,Drive,SUV,22990,0.895606786,3,Conventional
2020,Lexus,NX,59990,23000,WA,*Excl. Govt. Charges,Hybrid,F Sport 2.5L SUV FWD Hybrid,1719638526,Drive,SUV,67000,0.895373134,4,Hybrid
2023,Mazda,CX-60,55950,3946,VIC,Drive Away,Diesel,Evolve 3.3L Diesel SUV 4WD,1716605404,Drive,SUV,62550,0.894484412,1,Conventional
2019,Toyota,Camry,29860,30339,NSW,Drive Away,Petrol,2.5L Sedan FWD,1713581038,Drive,OTHER,33390,0.894279724,5,Conventional
2023,Mazda,CX-60,65950,6708,VIC,Drive Away,Petrol,Azami 3.3L SUV 4WD,1716604911,Drive,SUV,73750,0.894237288,1,Conventional
2023,Mazda,CX-60,65923,14490,WA,Drive Away,Petrol,Azami 3.3L SUV 4WD,1719026987,Drive,SUV,73750,0.893871186,1,Conventional
2021,Kia,Stonic,20550,75414,TAS,Drive Away,Petrol,1.4L SUV FWD,1719639063,Drive,SUV,22990,0.893866899,3,Conventional
2021,Kia,Stonic,20548,61235,WA,Drive Away,Petrol,1.4L SUV FWD,1716604974,Drive,SUV,22990,0.893779904,3,Conventional
2021,Toyota,Camry,27695,45166,NSW,Drive Away,Petrol,2.5L Sedan FWD,1714181986,Drive,OTHER,30990,0.893675379,3,Conventional
2021,Toyota,Camry,27695,45159,NSW,Drive Away,Petrol,2.5L Sedan FWD,1714787037,Drive,OTHER,30990,0.893675379,3,Conventional
2021,Toyota,Corolla,27490,61978,NSW,*Excl. Govt. Charges,Hybrid,Hybrid 1.8L Sedan FWD Hybrid,1720826532,Drive,OTHER,30795,0.892677383,3,Hybrid
2021,Toyota,Corolla,27490,59166,NSW,*Excl. Govt. Charges,Hybrid,Hybrid 1.8L Sedan FWD Hybrid,1719025587,Drive,OTHER,30795,0.892677383,3,Hybrid
2021,Toyota,Corolla,27490,60109,QLD,*Excl. Govt. Charges,Hybrid,Hybrid 1.8L Sedan FWD Hybrid,1711776008,Drive,OTHER,30795,0.892677383,3,Hybrid
2023,Kia,EV6,88900,2217,QLD,Drive Away,Electric,SUV 4WD,1711776452,Drive,SUV,99590,0.892659906,1,Electric
2021,Toyota,Camry,27657,52902,NSW,Drive Away,Petrol,2.5L Sedan FWD,1720826487,Drive,OTHER,30990,0.892449177,3,Conventional
2023,Mazda,CX-60,62950,9139,VIC,Drive Away,Diesel,GT 3.3L Diesel SUV 4WD,1718427858,Drive,SUV,70550,0.892274982,1,Conventional
2020,Lexus,NX,59765,52491,VIC,*Excl. Govt. Charges,Hybrid,F Sport 2.5L SUV FWD Hybrid,1717825173,Drive,SUV,67000,0.892014925,4,Hybrid
2021,Hyundai,i30,22650,121287,QLD,Drive Away,Petrol,2.0L Hatchback FWD,1719638369,Drive,OTHER,25395,0.891907856,3,Conventional
2021,Toyota,Kluger,56495,45019,SA,*Excl. Govt. Charges,Hybrid,2.5L SUV 4WD Hybrid,1714183578,Drive,SUV,63350,0.891791634,3,Hybrid
2023,Mazda,CX-60,53990,19842,QLD,Drive Away,Petrol,Evolve 3.3L SUV 4WD,1716606339,Drive,SUV,60550,0.891659785,1,Conventional
2021,Kia,Stonic,20490,65220,WA,*Excl. Govt. Charges,Petrol,1.4L SUV FWD,1715394173,Drive,SUV,22990,0.891257068,3,Conventional
2022,MG,HS Plus EV,38938,13134,NSW,Drive Away,Hybrid,1.5L SUV FWD Hybrid,1712978146,Drive,SUV,43690,0.891233692,2,Hybrid
2020,Toyota,C-HR,26990,42147,NT,*Excl. Govt. Charges,Petrol,1.2L SUV FWD,1718428188,Drive,SUV,30290,0.891053153,4,Conventional
2020,Toyota,C-HR,26990,86207,QLD,Drive Away,Petrol,1.2L SUV FWD,1712976767,Drive,SUV,30290,0.891053153,4,Conventional
2023,Mazda,CX-60,53950,5167,VIC,Drive Away,Petrol,Evolve 3.3L SUV 4WD,1713581415,Drive,SUV,60550,0.890999174,1,Conventional
2023,Lexus,RX,92990,9089,QLD,Drive Away,Petrol,Sports Luxury 2.4L SUV 4WD,1712378517,Drive,SUV,104370,0.890964837,1,Conventional
2021,Toyota,Camry,27604,52343,NSW,Drive Away,Petrol,2.5L Sedan FWD,1717247765,Drive,OTHER,30990,0.890738948,3,Conventional
2021,Tesla,Model 3,65369,11335,WA,*Excl. Govt. Charges,Electric,Sedan 4WD,1720826166,Drive,OTHER,73400,0.890585831,3,Electric
2019,Mitsubishi,Outlander,33125,62965,VIC,Drive Away,Hybrid,ES ADAS 2.0L SUV 4WD Hybrid,1712976713,Drive,SUV,37200,0.890456989,5,Hybrid
2023,Lexus,RZ,118990,7652,QLD,Drive Away,Electric,Sports Luxury SUV 4WD,1714788091,Drive,SUV,133675,0.890144006,1,Electric
2022,Tesla,Model 3,67800,16312,NSW,*Excl. Govt. Charges,Electric,Sedan 4WD,1715394000,Drive,OTHER,76200,0.88976378,2,Electric
2023,Mazda,CX-60,60990,3914,QLD,*Excl. Govt. Charges,Petrol,GT 3.3L SUV 4WD,1713581339,Drive,SUV,68550,0.889715536,1,Conventional
2021,Toyota,Corolla,27390,62268,QLD,*Excl. Govt. Charges,Hybrid,Hybrid 1.8L Sedan FWD Hybrid,1715394178,Drive,OTHER,30795,0.889430102,3,Hybrid
2023,Mercedes-Benz,EQE,118800,7167,VIC,Drive Away,Electric,Sedan RWD,1718429118,Drive,OTHER,133575,0.889387984,1,Electric
2023,Mercedes-Benz,EQE,118800,4736,VIC,Drive Away,Electric,Sedan RWD,1712378150,Drive,OTHER,133575,0.889387984,1,Electric
2023,Mercedes-Benz,EQE,118800,3092,VIC,Drive Away,Electric,Sedan RWD,1711776903,Drive,OTHER,133575,0.889387984,1,Electric
2019,Toyota,RAV4,40000,67437,QLD,Drive Away,Hybrid,2.5L SUV 4WD Hybrid,1716008083,Drive,SUV,44990,0.889086464,5,Hybrid
2021,MG,HS,22595,81401,WA,Drive Away,Petrol,1.5L SUV FWD,1717824645,Drive,SUV,25420,0.888867034,3,Conventional
2019,Toyota,RAV4,31990,52613,VIC,*Excl. Govt. Charges,Petrol,2.0L SUV FWD,1711777339,Drive,SUV,35990,0.888858016,5,Conventional
2022,MG,MG3,15990,10799,NSW,*Excl. Govt. Charges,Petrol,1.5L Hatchback FWD,1717246827,Drive,OTHER,17990,0.888827126,2,Conventional
2022,MG,MG3,15990,20042,QLD,Drive Away,Petrol,1.5L Hatchback FWD,1717824593,Drive,OTHER,17990,0.888827126,2,Conventional
2022,MG,MG3,15990,33584,QLD,Drive Away,Petrol,1.5L Hatchback FWD,1719025626,Drive,OTHER,17990,0.888827126,2,Conventional
2022,MG,MG3,15990,28058,QLD,Drive Away,Petrol,1.5L Hatchback FWD,1718427768,Drive,OTHER,17990,0.888827126,2,Conventional
2019,Toyota,RAV4,31988,107848,WA,*Excl. Govt. Charges,Petrol,2.0L SUV FWD,1717246561,Drive,SUV,35990,0.888802445,5,Conventional
2022,Tesla,Model 3,67720,6508,VIC,Drive Away,Electric,Sedan 4WD,1718427797,Drive,OTHER,76200,0.888713911,2,Electric
2019,Hyundai,Kona,23990,72591,WA,*Excl. Govt. Charges,Petrol,1.6L SUV 4WD,1712378150,Drive,SUV,27000,0.888518519,5,Conventional
2022,MG,MG3,15980,22312,QLD,Drive Away,Petrol,1.5L Hatchback FWD,1711777162,Drive,OTHER,17990,0.888271262,2,Conventional
2021,Toyota,Camry,37995,59320,NSW,Drive Away,Hybrid,2.5L Sedan FWD Hybrid,1713581000,Drive,OTHER,42790,0.887941108,3,Hybrid
2019,Toyota,RAV4,42164,76857,SA,Drive Away,Petrol,2.5L SUV 4WD,1718429073,Drive,SUV,47490,0.887850074,5,Conventional
2021,Toyota,Camry,37990,56321,WA,*Excl. Govt. Charges,Hybrid,2.5L Sedan FWD Hybrid,1716605920,Drive,OTHER,42790,0.887824258,3,Hybrid
2020,Toyota,Camry,29990,67818,VIC,*Excl. Govt. Charges,Hybrid,2.5L Sedan FWD Hybrid,1714787518,Drive,OTHER,33790,0.887540693,4,Hybrid
2022,MG,ZS EV,37264,2004,SA,Drive Away,Electric,SUV FWD,1714787158,Drive,SUV,41990,0.887449393,2,Electric
2021,Toyota,Camry,27490,59454,VIC,*Excl. Govt. Charges,Petrol,2.5L Sedan FWD,1719638441,Drive,OTHER,30990,0.887060342,3,Conventional
2023,Mazda,CX-60,76990,6217,VIC,Drive Away,Hybrid,Azami 2.5L SUV 4WD Hybrid,1713581202,Drive,SUV,86800,0.886981567,1,Hybrid
2023,Mazda,CX-60,76990,10290,QLD,Drive Away,Hybrid,Azami 2.5L SUV 4WD Hybrid,1717825046,Drive,SUV,86800,0.886981567,1,Hybrid
2019,Hyundai,Kona,20844,87239,VIC,*Excl. Govt. Charges,Petrol,2.0L SUV FWD,1719025668,Drive,SUV,23500,0.886978723,5,Conventional
2020,Lexus,NX,59423,52502,VIC,*Excl. Govt. Charges,Hybrid,F Sport 2.5L SUV FWD Hybrid,1716008358,Drive,SUV,67000,0.886910448,4,Hybrid
2020,Lexus,NX,59423,52491,VIC,*Excl. Govt. Charges,Hybrid,F Sport 2.5L SUV FWD Hybrid,1716606398,Drive,SUV,67000,0.886910448,4,Hybrid
2019,Mitsubishi,Outlander,32990,54508,NSW,*Excl. Govt. Charges,Hybrid,ES ADAS 2.0L SUV 4WD Hybrid,1717824429,Drive,SUV,37200,0.886827957,5,Hybrid
2021,MG,HS,22537,34739,NSW,Drive Away,Petrol,1.5L SUV FWD,1714787032,Drive,SUV,25420,0.886585366,3,Conventional
2023,Audi,Q8 e-tron,147600,2500,SA,Drive Away,Electric,Launch Edition SUV 4WD,1712977684,Drive,SUV,166600,0.885954382,1,Electric
2021,Hyundai,i30,22490,70898,QLD,Drive Away,Petrol,2.0L Hatchback FWD,1712977905,Drive,OTHER,25395,0.885607403,3,Conventional
2020,Toyota,RAV4,40988,80787,WA,*Excl. Govt. Charges,Hybrid,2.5L SUV 4WD Hybrid,1717246670,Drive,SUV,46290,0.885461223,4,Hybrid
2019,Toyota,Corolla,21990,88212,QLD,*Excl. Govt. Charges,Petrol,2.0L Sedan FWD,1718427780,Drive,OTHER,24835,0.88544393,5,Conventional
2023,Mazda,CX-60,62450,9617,VIC,Drive Away,Diesel,GT 3.3L Diesel SUV 4WD,1714787087,Drive,SUV,70550,0.88518781,1,Conventional
2019,Toyota,Corolla,20790,87170,NSW,*Excl. Govt. Charges,Petrol,1.8L Sedan FWD,1711776180,Drive,OTHER,23490,0.885057471,5,Conventional
2020,Toyota,RAV4,40956,63134,SA,*Excl. Govt. Charges,Hybrid,2.5L SUV 4WD Hybrid,1719639578,Drive,SUV,46290,0.884769929,4,Hybrid
2019,Ford,Ranger,36433,193442,WA,*Excl. Govt. Charges,Diesel,3.2L Diesel Dual Cab Ute 4XD,1719638383,Drive,UTE,41190,0.884510804,5,Conventional
2019,Toyota,RAV4,41990,95237,QLD,Drive Away,Petrol,2.5L SUV 4WD,1712976838,Drive,SUV,47490,0.884186144,5,Conventional
2022,MG,MG3,15900,28492,VIC,Drive Away,Petrol,1.5L Hatchback FWD,1712378286,Drive,OTHER,17990,0.883824347,2,Conventional
2021,Toyota,Kluger,55989,139936,WA,*Excl. Govt. Charges,Hybrid,2.5L SUV 4WD Hybrid,1716008453,Drive,SUV,63350,0.883804262,3,Hybrid
2023,Mazda,CX-60,65145,4919,NSW,Drive Away,Petrol,Azami 3.3L SUV 4WD,1720826415,Drive,SUV,73750,0.883322034,1,Conventional
2022,MG,HS Plus EV,38590,14254,QLD,Drive Away,Hybrid,1.5L SUV FWD Hybrid,1719025550,Drive,SUV,43690,0.883268482,2,Hybrid
2021,Toyota,Corolla,27190,62268,QLD,*Excl. Govt. Charges,Hybrid,Hybrid 1.8L Sedan FWD Hybrid,1714182331,Drive,OTHER,30795,0.882935541,3,Hybrid
2022,MG,MG3,15880,31333,WA,*Excl. Govt. Charges,Petrol,1.5L Hatchback FWD,1711777124,Drive,OTHER,17990,0.882712618,2,Conventional
2023,Lexus,RZ,117990,4759,QLD,Drive Away,Electric,Sports Luxury SUV 4WD,1717247389,Drive,SUV,133675,0.882663176,1,Electric
2023,Lexus,RZ,117990,2638,QLD,Drive Away,Electric,Sports Luxury SUV 4WD,1714182927,Drive,SUV,133675,0.882663176,1,Electric
2023,Lexus,RZ,117990,2390,QLD,Drive Away,Electric,Sports Luxury SUV 4WD,1714787489,Drive,SUV,133675,0.882663176,1,Electric
2023,Lexus,RZ,117990,2247,QLD,Drive Away,Electric,Sports Luxury SUV 4WD,1716007410,Drive,SUV,133675,0.882663176,1,Electric
2023,Lexus,RZ,117990,2389,QLD,Drive Away,Electric,Sports Luxury SUV 4WD,1713580100,Drive,SUV,133675,0.882663176,1,Electric
2023,Lexus,RZ,117990,2210,QLD,Drive Away,Electric,Sports Luxury SUV 4WD,1718428974,Drive,SUV,133675,0.882663176,1,Electric
2019,Nissan,X-TRAIL,26470,65393,QLD,Drive Away,Petrol,2.5L SUV FWD,1714181935,Drive,SUV,29990,0.882627543,5,Conventional
2023,Mazda,CX-60,64950,1464,VIC,Drive Away,Hybrid,Evolve 2.5L SUV 4WD Hybrid,1712977826,Drive,SUV,73600,0.882472826,1,Hybrid
2021,Tesla,Model 3,64769,11335,WA,*Excl. Govt. Charges,Electric,Sedan 4WD,1714182222,Drive,OTHER,73400,0.882411444,3,Electric
2020,Toyota,RAV4,35990,80720,QLD,Drive Away,Petrol,2.0L SUV FWD,1712378818,Drive,SUV,40790,0.882324099,4,Conventional
2023,Kia,EV6,87870,2281,VIC,Drive Away,Electric,SUV 4WD,1718428091,Drive,SUV,99590,0.882317502,1,Electric
2023,Lexus,RX,109990,19441,QLD,Drive Away,Hybrid,F Sport Performance 2.4L SUV 4WD Hybrid,1717247488,Drive,SUV,124675,0.882213756,1,Hybrid
2021,Toyota,Kluger,55888,62406,WA,*Excl. Govt. Charges,Hybrid,2.5L SUV 4WD Hybrid,1712978007,Drive,SUV,63350,0.882209945,3,Hybrid
2020,Hyundai,Kona,23466,70431,QLD,*Excl. Govt. Charges,Petrol,2.0L SUV FWD,1720826548,Drive,SUV,26600,0.882180451,4,Conventional
2022,Kia,Niro Plus,36770,48182,QLD,Drive Away,Hybrid,S 1.6L SUV FWD Hybrid,1716008389,Drive,SUV,41710,0.881563174,2,Hybrid
2023,Mazda,CX-60,76500,5500,VIC,Drive Away,Hybrid,Azami 2.5L SUV 4WD Hybrid,1718427883,Drive,SUV,86800,0.881336406,1,Hybrid
2022,MG,ZS EV,36996,3863,SA,*Excl. Govt. Charges,Electric,SUV FWD,1712977500,Drive,SUV,41990,0.881066921,2,Electric
2019,Toyota,RAV4,36990,62437,NSW,*Excl. Govt. Charges,Hybrid,2.5L SUV FWD Hybrid,1711777215,Drive,SUV,41990,0.88092403,5,Hybrid
2019,Toyota,RAV4,36990,54950,NSW,*Excl. Govt. Charges,Hybrid,2.5L SUV FWD Hybrid,1720827092,Drive,SUV,41990,0.88092403,5,Hybrid
2022,MG,ZS EV,36990,3786,QLD,Drive Away,Electric,SUV FWD,1712977256,Drive,SUV,41990,0.88092403,2,Electric
2019,Toyota,Corolla,20690,91575,QLD,*Excl. Govt. Charges,Petrol,1.8L Sedan FWD,1712976713,Drive,OTHER,23490,0.880800341,5,Conventional
2019,Toyota,RAV4,36950,92909,WA,*Excl. Govt. Charges,Hybrid,2.5L SUV FWD Hybrid,1716008340,Drive,SUV,41990,0.879971422,5,Hybrid
2023,Kia,EV6,87590,3442,WA,*Excl. Govt. Charges,Electric,SUV 4WD,1714787973,Drive,SUV,99590,0.879505974,1,Electric
2023,Kia,EV6,69990,3700,VIC,Drive Away,Electric,SUV RWD,1716008396,Drive,SUV,79590,0.879381832,1,Electric
2023,Lexus,RZ,106990,7800,QLD,Drive Away,Electric,Luxury SUV 4WD,1714183181,Drive,SUV,121675,0.879309636,1,Electric
2023,Lexus,RZ,106990,8160,QLD,Drive Away,Electric,Luxury SUV 4WD,1712977480,Drive,SUV,121675,0.879309636,1,Electric
2023,Lexus,RZ,106990,5665,QLD,Drive Away,Electric,Luxury SUV 4WD,1711777131,Drive,SUV,121675,0.879309636,1,Electric
2023,Lexus,RZ,106990,7400,QLD,Drive Away,Electric,Luxury SUV 4WD,1714787715,Drive,SUV,121675,0.879309636,1,Electric
2023,Kia,EV6,69981,2093,QLD,Drive Away,Electric,SUV RWD,1717247285,Drive,SUV,79590,0.879268752,1,Electric
2019,Toyota,Camry,29345,42297,ACT,Drive Away,Petrol,2.5L Sedan FWD,1712378140,Drive,OTHER,33390,0.878855945,5,Conventional
2023,Lexus,RZ,106915,2755,NSW,Drive Away,Electric,Luxury SUV 4WD,1711777257,Drive,SUV,121675,0.87869324,1,Electric
2023,Mazda,CX-60,54950,3946,VIC,Drive Away,Diesel,Evolve 3.3L Diesel SUV 4WD,1712378829,Drive,SUV,62550,0.878497202,1,Conventional
2023,Kia,EV6,69893,842,QLD,Drive Away,Electric,SUV RWD,1717824932,Drive,SUV,79590,0.878163086,1,Electric
2023,Mazda,CX-60,61950,9617,VIC,Drive Away,Diesel,GT 3.3L Diesel SUV 4WD,1715393237,Drive,SUV,70550,0.878100638,1,Conventional
2023,Mazda,CX-60,61950,9139,VIC,Drive Away,Diesel,GT 3.3L Diesel SUV 4WD,1716007226,Drive,SUV,70550,0.878100638,1,Conventional
2019,Toyota,RAV4,36851,133344,NSW,Drive Away,Hybrid,2.5L SUV FWD Hybrid,1717246885,Drive,SUV,41990,0.877613718,5,Hybrid
2020,Lexus,NX,58790,34595,QLD,Drive Away,Hybrid,F Sport 2.5L SUV FWD Hybrid,1714182564,Drive,SUV,67000,0.877462687,4,Hybrid
2022,Tesla,Model 3,66800,16312,NSW,*Excl. Govt. Charges,Electric,Sedan 4WD,1718427867,Drive,OTHER,76200,0.87664042,2,Electric
2020,Toyota,Corolla,26990,84086,WA,*Excl. Govt. Charges,Hybrid,Hybrid 1.8L Sedan FWD Hybrid,1715394093,Drive,OTHER,30795,0.876440981,4,Hybrid
2021,Toyota,Corolla,26990,59915,NSW,*Excl. Govt. Charges,Hybrid,Hybrid 1.8L Sedan FWD Hybrid,1717247971,Drive,OTHER,30795,0.876440981,3,Hybrid
2023,Mazda,CX-60,64620,4919,NSW,Drive Away,Petrol,Azami 3.3L SUV 4WD,1712977605,Drive,SUV,73750,0.87620339,1,Conventional
2019,Toyota,Camry,36000,28092,ACT,Drive Away,Hybrid,2.5L Sedan FWD Hybrid,1716008268,Drive,OTHER,41090,0.876125578,5,Hybrid
2021,Toyota,Kluger,55490,62310,WA,*Excl. Govt. Charges,Hybrid,2.5L SUV 4WD Hybrid,1717247755,Drive,SUV,63350,0.875927388,3,Hybrid
2019,Toyota,Camry,35989,12454,WA,*Excl. Govt. Charges,Hybrid,2.5L Sedan FWD Hybrid,1713580116,Drive,OTHER,41090,0.875857873,5,Hybrid
2023,MG,ZS,20129,27829,WA,Drive Away,Petrol,1.5L SUV FWD,1719025958,Drive,SUV,22990,0.875554589,1,Conventional
2023,Mazda,CX-60,52990,2753,VIC,Drive Away,Petrol,Evolve 3.3L SUV 4WD,1712976870,Drive,SUV,60550,0.875144509,1,Conventional
2023,Mazda,CX-60,52990,3000,VIC,Drive Away,Petrol,Evolve 3.3L SUV 4WD,1713580346,Drive,SUV,60550,0.875144509,1,Conventional
2023,Mazda,CX-60,52990,3650,VIC,Drive Away,Petrol,Evolve 3.3L SUV 4WD,1718427772,Drive,SUV,60550,0.875144509,1,Conventional
2023,Mazda,CX-60,52990,10983,QLD,Drive Away,Petrol,Evolve 3.3L SUV 4WD,1719025689,Drive,SUV,60550,0.875144509,1,Conventional
2023,Mazda,CX-60,54740,9528,NSW,Drive Away,Diesel,Evolve 3.3L Diesel SUV 4WD,1713580078,Drive,SUV,62550,0.875139888,1,Conventional
2023,Mazda,CX-60,59990,3914,QLD,*Excl. Govt. Charges,Petrol,GT 3.3L SUV 4WD,1716007525,Drive,SUV,68550,0.875127644,1,Conventional
2020,Toyota,RAV4,37989,51106,WA,*Excl. Govt. Charges,Hybrid,2.5L SUV FWD Hybrid,1717824944,Drive,SUV,43415,0.875020154,4,Hybrid
2019,Toyota,RAV4,31490,87124,VIC,Drive Away,Petrol,2.0L SUV FWD,1714787229,Drive,SUV,35990,0.874965268,5,Conventional
2020,Toyota,RAV4,37969,131061,WA,*Excl. Govt. Charges,Hybrid,2.5L SUV FWD Hybrid,1717824240,Drive,SUV,43415,0.874559484,4,Hybrid
2023,Mazda,CX-60,59950,12572,VIC,Drive Away,Petrol,GT 3.3L SUV 4WD,1717824133,Drive,SUV,68550,0.874544128,1,Conventional
2023,Mercedes-Benz,EQE,116800,4236,VIC,Drive Away,Electric,Sedan RWD,1714183578,Drive,OTHER,133575,0.874415123,1,Electric
2021,Toyota,Kluger,55370,63348,WA,Drive Away,Hybrid,2.5L SUV 4WD Hybrid,1711777385,Drive,SUV,63350,0.874033149,3,Hybrid
2021,Toyota,Camry,27078,52902,NSW,Drive Away,Petrol,2.5L Sedan FWD,1715394258,Drive,OTHER,30990,0.873765731,3,Conventional
2022,Toyota,Camry,35980,60671,WA,*Excl. Govt. Charges,Hybrid,2.5L Sedan FWD Hybrid,1719027038,Drive,OTHER,41190,0.873512989,2,Hybrid
2019,Toyota,Camry,29166,69523,VIC,Drive Away,Petrol,2.5L Sedan FWD,1711777639,Drive,OTHER,33390,0.873495058,5,Conventional
2023,BMW,i4,74990,5500,VIC,Drive Away,Electric,Hatchback RWD,1712976838,Drive,OTHER,85900,0.872991851,1,Electric
